date,hour,rentals
2/26/2011,3,8
2/26/2011,4,2
2/26/2011,5,10
2/26/2011,6,7
2/26/2011,7,22
2/26/2011,8,57
2/26/2011,9,74
2/26/2011,10,85
2/26/2011,11,126
2/26/2011,12,160
2/26/2011,13,174
2/26/2011,14,211
2/26/2011,15,165
2/26/2011,16,171
2/26/2011,17,183
2/26/2011,18,137
2/26/2011,19,94
2/26/2011,20,68
2/26/2011,21,68
2/26/2011,22,46
2/26/2011,23,34
2/27/2011,0,34
2/27/2011,1,37
2/27/2011,2,22
2/27/2011,3,11
2/27/2011,4,2
2/27/2011,6,3
2/27/2011,7,14
2/27/2011,8,35
2/27/2011,9,59
2/27/2011,10,103
2/27/2011,11,125
2/27/2011,12,193
2/27/2011,13,259
2/27/2011,14,282
2/27/2011,15,261
2/27/2011,16,268
2/27/2011,17,187
2/27/2011,18,127
2/27/2011,19,102
2/27/2011,20,81
2/27/2011,21,69
2/27/2011,22,69
2/27/2011,23,59
2/28/2011,0,30
2/28/2011,1,8
2/28/2011,3,1
2/28/2011,5,5
2/28/2011,6,28
2/28/2011,7,92
2/28/2011,8,255
2/28/2011,9,142
2/28/2011,10,92
2/28/2011,11,87
2/28/2011,12,36
2/28/2011,13,32
2/28/2011,14,25
2/28/2011,15,35
2/28/2011,16,42
2/28/2011,17,79
2/28/2011,18,131
2/28/2011,19,80
2/28/2011,20,45
2/28/2011,21,80
2/28/2011,22,76
2/28/2011,23,45
3/1/2011,0,7
3/1/2011,1,3
3/1/2011,2,4
3/1/2011,3,2
3/1/2011,4,1
3/1/2011,5,2
3/1/2011,6,46
3/1/2011,7,107
3/1/2011,8,214
3/1/2011,9,124
3/1/2011,10,68
3/1/2011,11,56
3/1/2011,12,86
3/1/2011,13,78
3/1/2011,14,79
3/1/2011,15,64
3/1/2011,16,102
3/1/2011,17,242
3/1/2011,18,224
3/1/2011,19,119
3/1/2011,20,88
3/1/2011,21,63
3/1/2011,22,47
3/1/2011,23,25
3/2/2011,0,8
3/2/2011,1,4
3/2/2011,2,2
3/2/2011,3,4
3/2/2011,4,1
3/2/2011,5,5
3/2/2011,6,40
3/2/2011,7,110
3/2/2011,8,256
3/2/2011,9,148
3/2/2011,10,76
3/2/2011,11,73
3/2/2011,12,82
3/2/2011,13,125
3/2/2011,14,96
3/2/2011,15,110
3/2/2011,16,139
3/2/2011,17,268
3/2/2011,18,201
3/2/2011,19,150
3/2/2011,20,95
3/2/2011,21,71
3/2/2011,22,48
3/2/2011,23,22
3/3/2011,0,13
3/3/2011,1,1
3/3/2011,2,3
3/3/2011,3,1
3/3/2011,4,1
3/3/2011,5,8
3/3/2011,6,35
3/3/2011,7,111
3/3/2011,8,220
3/3/2011,9,145
3/3/2011,10,56
3/3/2011,11,50
3/3/2011,12,72
3/3/2011,13,80
3/3/2011,14,78
3/3/2011,15,68
3/3/2011,16,71
3/3/2011,17,202
3/3/2011,18,167
3/3/2011,19,106
3/3/2011,20,70
3/3/2011,21,51
3/3/2011,22,53
3/3/2011,23,23
3/4/2011,0,12
3/4/2011,1,4
3/4/2011,2,2
3/4/2011,3,1
3/4/2011,4,1
3/4/2011,5,7
3/4/2011,6,29
3/4/2011,7,83
3/4/2011,8,228
3/4/2011,9,150
3/4/2011,10,66
3/4/2011,11,89
3/4/2011,12,97
3/4/2011,13,87
3/4/2011,14,95
3/4/2011,15,106
3/4/2011,16,118
3/4/2011,17,228
3/4/2011,18,187
3/4/2011,19,107
3/4/2011,20,87
3/4/2011,21,70
3/4/2011,22,44
3/4/2011,23,46
3/5/2011,0,19
3/5/2011,1,25
3/5/2011,2,20
3/5/2011,3,2
3/5/2011,4,1
3/5/2011,5,3
3/5/2011,6,4
3/5/2011,7,15
3/5/2011,8,45
3/5/2011,9,63
3/5/2011,10,103
3/5/2011,11,159
3/5/2011,12,167
3/5/2011,13,190
3/5/2011,14,198
3/5/2011,15,205
3/5/2011,16,204
3/5/2011,17,164
3/5/2011,18,152
3/5/2011,19,89
3/5/2011,20,70
3/5/2011,21,72
3/5/2011,22,63
3/5/2011,23,44
3/6/2011,0,52
3/6/2011,1,39
3/6/2011,2,32
3/6/2011,3,11
3/6/2011,4,3
3/6/2011,6,2
3/6/2011,7,5
3/6/2011,8,9
3/6/2011,9,22
3/6/2011,10,31
3/6/2011,11,62
3/6/2011,12,79
3/6/2011,13,105
3/6/2011,14,39
3/6/2011,15,7
3/6/2011,16,11
3/6/2011,17,25
3/6/2011,18,23
3/6/2011,19,11
3/6/2011,20,11
3/6/2011,21,7
3/6/2011,22,10
3/6/2011,23,9
3/7/2011,0,4
3/7/2011,1,2
3/7/2011,3,1
3/7/2011,4,1
3/7/2011,5,1
3/7/2011,6,34
3/7/2011,7,91
3/7/2011,8,211
3/7/2011,9,134
3/7/2011,10,58
3/7/2011,11,60
3/7/2011,12,96
3/7/2011,13,70
3/7/2011,14,77
3/7/2011,15,96
3/7/2011,16,122
3/7/2011,17,233
3/7/2011,18,233
3/7/2011,19,145
3/7/2011,20,92
3/7/2011,21,54
3/7/2011,22,35
3/7/2011,23,22
3/8/2011,0,10
3/8/2011,1,4
3/8/2011,2,1
3/8/2011,3,7
3/8/2011,4,2
3/8/2011,5,10
3/8/2011,6,45
3/8/2011,7,128
3/8/2011,8,257
3/8/2011,9,151
3/8/2011,10,71
3/8/2011,11,78
3/8/2011,12,99
3/8/2011,13,98
3/8/2011,14,72
3/8/2011,15,112
3/8/2011,16,108
3/8/2011,17,248
3/8/2011,18,235
3/8/2011,19,150
3/8/2011,20,76
3/8/2011,21,75
3/8/2011,22,55
3/8/2011,23,41
3/9/2011,0,9
3/9/2011,1,4
3/9/2011,2,2
3/9/2011,3,3
3/9/2011,4,2
3/9/2011,5,8
3/9/2011,6,49
3/9/2011,7,141
3/9/2011,8,249
3/9/2011,9,141
3/9/2011,10,57
3/9/2011,11,59
3/9/2011,12,98
3/9/2011,13,99
3/9/2011,14,71
3/9/2011,15,79
3/9/2011,16,112
3/9/2011,17,194
3/9/2011,18,188
3/9/2011,19,134
3/9/2011,20,91
3/9/2011,21,62
3/9/2011,22,21
3/9/2011,23,18
3/10/2011,0,3
3/10/2011,1,2
3/10/2011,2,1
3/10/2011,5,3
3/10/2011,6,12
3/10/2011,7,37
3/10/2011,8,44
3/10/2011,9,24
3/10/2011,10,17
3/10/2011,11,11
3/10/2011,12,34
3/10/2011,13,12
3/10/2011,14,12
3/10/2011,15,14
3/10/2011,16,21
3/10/2011,17,111
3/10/2011,18,82
3/10/2011,19,56
3/10/2011,20,38
3/10/2011,21,28
3/10/2011,22,34
3/10/2011,23,27
3/11/2011,0,6
3/11/2011,1,8
3/11/2011,2,5
3/11/2011,3,2
3/11/2011,5,7
3/11/2011,6,32
3/11/2011,7,114
3/11/2011,8,259
3/11/2011,9,156
3/11/2011,10,78
3/11/2011,11,81
3/11/2011,12,111
3/11/2011,13,107
3/11/2011,14,89
3/11/2011,15,85
3/11/2011,16,113
3/11/2011,17,223
3/11/2011,18,153
3/11/2011,19,118
3/11/2011,20,76
3/11/2011,21,53
3/11/2011,22,64
3/11/2011,23,37
3/12/2011,0,34
3/12/2011,1,18
3/12/2011,2,14
3/12/2011,3,7
3/12/2011,4,1
3/12/2011,5,2
3/12/2011,6,4
3/12/2011,7,23
3/12/2011,8,53
3/12/2011,9,101
3/12/2011,10,99
3/12/2011,11,119
3/12/2011,12,158
3/12/2011,13,157
3/12/2011,14,166
3/12/2011,15,182
3/12/2011,16,244
3/12/2011,17,213
3/12/2011,18,145
3/12/2011,19,112
3/12/2011,20,86
3/12/2011,21,82
3/12/2011,22,63
3/12/2011,23,49
3/13/2011,0,38
3/13/2011,1,33
3/13/2011,3,23
3/13/2011,4,13
3/13/2011,5,3
3/13/2011,6,2
3/13/2011,7,10
3/13/2011,8,34
3/13/2011,9,44
3/13/2011,10,122
3/13/2011,11,181
3/13/2011,12,194
3/13/2011,13,221
3/13/2011,14,250
3/13/2011,15,304
3/13/2011,16,256
3/13/2011,17,241
3/13/2011,18,147
3/13/2011,19,101
3/13/2011,20,77
3/13/2011,21,58
3/13/2011,22,37
3/13/2011,23,28
3/14/2011,0,11
3/14/2011,1,1
3/14/2011,2,1
3/14/2011,3,3
3/14/2011,5,8
3/14/2011,6,28
3/14/2011,7,88
3/14/2011,8,241
3/14/2011,9,140
3/14/2011,10,84
3/14/2011,11,71
3/14/2011,12,94
3/14/2011,13,75
3/14/2011,14,79
3/14/2011,15,101
3/14/2011,16,107
3/14/2011,17,271
3/14/2011,18,235
3/14/2011,19,150
3/14/2011,20,129
3/14/2011,21,63
3/14/2011,22,47
3/14/2011,23,19
3/15/2011,0,14
3/15/2011,1,10
3/15/2011,2,3
3/15/2011,4,2
3/15/2011,5,11
3/15/2011,6,35
3/15/2011,7,119
3/15/2011,8,282
3/15/2011,9,157
3/15/2011,10,78
3/15/2011,11,78
3/15/2011,12,102
3/15/2011,13,97
3/15/2011,14,88
3/15/2011,15,90
3/15/2011,16,114
3/15/2011,17,217
3/15/2011,18,225
3/15/2011,19,152
3/15/2011,20,88
3/15/2011,21,55
3/15/2011,22,21
3/15/2011,23,18
3/16/2011,0,8
3/16/2011,1,3
3/16/2011,3,3
3/16/2011,4,1
3/16/2011,5,3
3/16/2011,6,31
3/16/2011,7,111
3/16/2011,8,253
3/16/2011,9,154
3/16/2011,10,68
3/16/2011,11,75
3/16/2011,12,88
3/16/2011,13,99
3/16/2011,14,100
3/16/2011,15,101
3/16/2011,16,151
3/16/2011,17,253
3/16/2011,18,237
3/16/2011,19,168
3/16/2011,20,121
3/16/2011,21,78
3/16/2011,22,59
3/16/2011,23,27
3/17/2011,0,23
3/17/2011,1,12
3/17/2011,2,8
3/17/2011,3,2
3/17/2011,4,3
3/17/2011,5,13
3/17/2011,6,51
3/17/2011,7,140
3/17/2011,8,299
3/17/2011,9,185
3/17/2011,10,78
3/17/2011,11,86
3/17/2011,12,105
3/17/2011,13,111
3/17/2011,14,119
3/17/2011,15,125
3/17/2011,16,142
3/17/2011,17,313
3/17/2011,18,310
3/17/2011,19,207
3/17/2011,20,137
3/17/2011,21,138
3/17/2011,22,87
3/17/2011,23,50
3/18/2011,0,29
3/18/2011,1,16
3/18/2011,2,14
3/18/2011,3,5
3/18/2011,5,10
3/18/2011,6,36
3/18/2011,7,123
3/18/2011,8,280
3/18/2011,9,210
3/18/2011,10,117
3/18/2011,11,159
3/18/2011,12,195
3/18/2011,13,175
3/18/2011,14,174
3/18/2011,15,173
3/18/2011,16,204
3/18/2011,17,332
3/18/2011,18,331
3/18/2011,19,190
3/18/2011,20,149
3/18/2011,21,113
3/18/2011,22,118
3/18/2011,23,86
3/19/2011,0,76
3/19/2011,1,51
3/19/2011,2,25
3/19/2011,3,8
3/19/2011,4,3
3/19/2011,5,2
3/19/2011,6,10
3/19/2011,7,13
3/19/2011,8,48
3/19/2011,9,76
3/19/2011,10,140
3/19/2011,11,196
3/19/2011,12,267
3/19/2011,13,301
3/19/2011,14,312
3/19/2011,15,313
3/19/2011,16,304
3/19/2011,17,278
3/19/2011,18,217
3/19/2011,19,154
3/19/2011,20,108
3/19/2011,21,93
3/19/2011,22,72
3/19/2011,23,50
3/20/2011,0,40
3/20/2011,1,24
3/20/2011,2,30
3/20/2011,3,12
3/20/2011,4,3
3/20/2011,5,9
3/20/2011,6,4
3/20/2011,7,14
3/20/2011,8,37
3/20/2011,9,78
3/20/2011,10,136
3/20/2011,11,203
3/20/2011,12,228
3/20/2011,13,203
3/20/2011,14,279
3/20/2011,15,308
3/20/2011,16,224
3/20/2011,17,226
3/20/2011,18,156
3/20/2011,19,79
3/20/2011,20,67
3/20/2011,21,49
3/20/2011,22,38
3/20/2011,23,24
3/21/2011,0,13
3/21/2011,1,7
3/21/2011,2,6
3/21/2011,3,1
3/21/2011,5,2
3/21/2011,6,32
3/21/2011,7,18
3/21/2011,8,98
3/21/2011,9,127
3/21/2011,10,62
3/21/2011,11,79
3/21/2011,12,81
3/21/2011,13,112
3/21/2011,14,101
3/21/2011,15,107
3/21/2011,16,141
3/21/2011,17,272
3/21/2011,18,276
3/21/2011,19,221
3/21/2011,20,122
3/21/2011,21,91
3/21/2011,22,78
3/21/2011,23,30
3/22/2011,0,11
3/22/2011,1,19
3/22/2011,2,1
3/22/2011,3,5
3/22/2011,4,1
3/22/2011,5,12
3/22/2011,6,60
3/22/2011,7,136
3/22/2011,8,336
3/22/2011,9,178
3/22/2011,10,124
3/22/2011,11,86
3/22/2011,12,121
3/22/2011,13,106
3/22/2011,14,101
3/22/2011,15,134
3/22/2011,16,165
3/22/2011,17,307
3/22/2011,18,312
3/22/2011,19,164
3/22/2011,20,135
3/22/2011,21,87
3/22/2011,22,70
3/22/2011,23,32
3/23/2011,0,11
3/23/2011,1,7
3/23/2011,2,2
3/23/2011,3,3
3/23/2011,5,10
3/23/2011,6,44
3/23/2011,7,118
3/23/2011,8,261
3/23/2011,9,182
3/23/2011,10,75
3/23/2011,11,71
3/23/2011,12,87
3/23/2011,13,108
3/23/2011,14,84
3/23/2011,15,85
3/23/2011,16,136
3/23/2011,17,273
3/23/2011,18,238
3/23/2011,19,159
3/23/2011,20,75
3/23/2011,21,22
3/23/2011,22,44
3/23/2011,23,26
3/24/2011,0,11
3/24/2011,1,3
3/24/2011,2,6
3/24/2011,3,1
3/24/2011,4,1
3/24/2011,5,9
3/24/2011,6,41
3/24/2011,7,108
3/24/2011,8,124
3/24/2011,9,97
3/24/2011,10,65
3/24/2011,11,71
3/24/2011,12,94
3/24/2011,13,101
3/24/2011,14,83
3/24/2011,15,90
3/24/2011,16,84
3/24/2011,17,233
3/24/2011,18,214
3/24/2011,19,138
3/24/2011,20,118
3/24/2011,21,78
3/24/2011,22,62
3/24/2011,23,33
3/25/2011,0,18
3/25/2011,1,5
3/25/2011,2,5
3/25/2011,3,2
3/25/2011,4,5
3/25/2011,5,9
3/25/2011,6,32
3/25/2011,7,104
3/25/2011,8,237
3/25/2011,9,166
3/25/2011,10,68
3/25/2011,11,75
3/25/2011,12,145
3/25/2011,13,138
3/25/2011,14,133
3/25/2011,15,122
3/25/2011,16,150
3/25/2011,17,225
3/25/2011,18,198
3/25/2011,19,135
3/25/2011,20,81
3/25/2011,21,75
3/25/2011,22,43
3/25/2011,23,39
3/26/2011,0,28
3/26/2011,1,27
3/26/2011,2,25
3/26/2011,3,9
3/26/2011,4,6
3/26/2011,5,8
3/26/2011,6,10
3/26/2011,7,41
3/26/2011,8,66
3/26/2011,9,100
3/26/2011,10,125
3/26/2011,11,168
3/26/2011,12,227
3/26/2011,13,239
3/26/2011,14,216
3/26/2011,15,219
3/26/2011,16,248
3/26/2011,17,203
3/26/2011,18,153
3/26/2011,19,138
3/26/2011,20,85
3/26/2011,21,51
3/26/2011,22,63
3/26/2011,23,41
3/27/2011,0,31
3/27/2011,1,20
3/27/2011,2,21
3/27/2011,3,14
3/27/2011,4,6
3/27/2011,6,2
3/27/2011,7,7
3/27/2011,8,14
3/27/2011,9,54
3/27/2011,10,86
3/27/2011,11,108
3/27/2011,12,163
3/27/2011,13,147
3/27/2011,14,164
3/27/2011,15,172
3/27/2011,16,143
3/27/2011,17,159
3/27/2011,18,137
3/27/2011,19,103
3/27/2011,20,57
3/27/2011,21,36
3/27/2011,22,30
3/27/2011,23,19
3/28/2011,0,12
3/28/2011,1,6
3/28/2011,2,5
3/28/2011,3,2
3/28/2011,5,8
3/28/2011,6,40
3/28/2011,7,110
3/28/2011,8,254
3/28/2011,9,121
3/28/2011,10,69
3/28/2011,11,57
3/28/2011,12,79
3/28/2011,13,83
3/28/2011,14,80
3/28/2011,15,72
3/28/2011,16,132
3/28/2011,17,252
3/28/2011,18,241
3/28/2011,19,173
3/28/2011,20,112
3/28/2011,21,61
3/28/2011,22,40
3/28/2011,23,19
3/29/2011,0,16
3/29/2011,1,4
3/29/2011,2,3
3/29/2011,3,3
3/29/2011,4,2
3/29/2011,5,8
3/29/2011,6,50
3/29/2011,7,133
3/29/2011,8,287
3/29/2011,9,172
3/29/2011,10,59
3/29/2011,11,81
3/29/2011,12,106
3/29/2011,13,104
3/29/2011,14,86
3/29/2011,15,87
3/29/2011,16,136
3/29/2011,17,299
3/29/2011,18,294
3/29/2011,19,190
3/29/2011,20,132
3/29/2011,21,83
3/29/2011,22,55
3/29/2011,23,35
3/30/2011,0,11
3/30/2011,1,10
3/30/2011,2,4
3/30/2011,3,4
3/30/2011,4,1
3/30/2011,5,7
3/30/2011,6,48
3/30/2011,7,136
3/30/2011,8,263
3/30/2011,9,154
3/30/2011,10,64
3/30/2011,11,90
3/30/2011,12,80
3/30/2011,13,98
3/30/2011,14,80
3/30/2011,15,70
3/30/2011,16,36
3/30/2011,17,116
3/30/2011,18,85
3/30/2011,19,72
3/30/2011,20,44
3/30/2011,21,27
3/30/2011,22,24
3/30/2011,23,12
3/31/2011,0,3
3/31/2011,1,5
3/31/2011,2,5
3/31/2011,3,1
3/31/2011,4,2
3/31/2011,5,8
3/31/2011,6,36
3/31/2011,7,92
3/31/2011,8,192
3/31/2011,9,132
3/31/2011,10,69
3/31/2011,11,58
3/31/2011,12,90
3/31/2011,13,68
3/31/2011,14,76
3/31/2011,15,65
3/31/2011,16,85
3/31/2011,17,168
3/31/2011,18,177
3/31/2011,19,130
3/31/2011,20,85
3/31/2011,21,60
3/31/2011,22,51
3/31/2011,23,27
4/1/2011,0,6
4/1/2011,1,4
4/1/2011,2,7
4/1/2011,3,4
4/1/2011,4,3
4/1/2011,5,12
4/1/2011,6,28
4/1/2011,7,95
4/1/2011,8,206
4/1/2011,9,173
4/1/2011,10,75
4/1/2011,11,89
4/1/2011,12,95
4/1/2011,13,110
4/1/2011,14,87
4/1/2011,15,111
4/1/2011,16,167
4/1/2011,17,281
4/1/2011,18,241
4/1/2011,19,136
4/1/2011,20,77
4/1/2011,21,93
4/1/2011,22,74
4/1/2011,23,53
4/2/2011,0,32
4/2/2011,1,32
4/2/2011,2,21
4/2/2011,3,9
4/2/2011,4,5
4/2/2011,5,5
4/2/2011,6,12
4/2/2011,7,18
4/2/2011,8,55
4/2/2011,9,87
4/2/2011,10,154
4/2/2011,11,198
4/2/2011,12,184
4/2/2011,13,137
4/2/2011,14,190
4/2/2011,15,136
4/2/2011,16,196
4/2/2011,17,184
4/2/2011,18,179
4/2/2011,19,148
4/2/2011,20,85
4/2/2011,21,77
4/2/2011,22,55
4/2/2011,23,53
4/3/2011,0,39
4/3/2011,1,34
4/3/2011,2,24
4/3/2011,3,11
4/3/2011,4,3
4/3/2011,5,5
4/3/2011,6,33
4/3/2011,7,33
4/3/2011,8,62
4/3/2011,9,142
4/3/2011,10,215
4/3/2011,11,243
4/3/2011,12,313
4/3/2011,13,367
4/3/2011,14,349
4/3/2011,15,292
4/3/2011,16,303
4/3/2011,17,274
4/3/2011,18,172
4/3/2011,19,144
4/3/2011,20,79
4/3/2011,21,45
4/3/2011,22,36
4/3/2011,23,31
4/4/2011,0,6
4/4/2011,1,11
4/4/2011,2,2
4/4/2011,3,1
4/4/2011,4,2
4/4/2011,5,7
4/4/2011,6,46
4/4/2011,7,157
4/4/2011,8,339
4/4/2011,9,158
4/4/2011,10,90
4/4/2011,11,124
4/4/2011,12,157
4/4/2011,13,139
4/4/2011,14,123
4/4/2011,15,143
4/4/2011,16,189
4/4/2011,17,366
4/4/2011,18,386
4/4/2011,19,278
4/4/2011,20,173
4/4/2011,21,95
4/4/2011,22,75
4/4/2011,23,48
4/5/2011,0,22
4/5/2011,1,15
4/5/2011,2,5
4/5/2011,3,4
4/5/2011,4,2
4/5/2011,5,5
4/5/2011,6,38
4/5/2011,7,134
4/5/2011,8,157
4/5/2011,9,46
4/5/2011,10,28
4/5/2011,11,19
4/5/2011,12,38
4/5/2011,13,56
4/5/2011,14,76
4/5/2011,15,68
4/5/2011,16,130
4/5/2011,17,273
4/5/2011,18,267
4/5/2011,19,160
4/5/2011,20,91
4/5/2011,21,89
4/5/2011,22,46
4/5/2011,23,26
4/6/2011,0,15
4/6/2011,1,2
4/6/2011,2,5
4/6/2011,3,4
4/6/2011,4,1
4/6/2011,5,13
4/6/2011,6,56
4/6/2011,7,133
4/6/2011,8,325
4/6/2011,9,165
4/6/2011,10,69
4/6/2011,11,93
4/6/2011,12,134
4/6/2011,13,112
4/6/2011,14,115
4/6/2011,15,117
4/6/2011,16,169
4/6/2011,17,356
4/6/2011,18,325
4/6/2011,19,232
4/6/2011,20,141
4/6/2011,21,102
4/6/2011,22,84
4/6/2011,23,40
4/7/2011,0,20
4/7/2011,1,13
4/7/2011,2,7
4/7/2011,3,3
4/7/2011,4,1
4/7/2011,5,6
4/7/2011,6,64
4/7/2011,7,160
4/7/2011,8,314
4/7/2011,9,170
4/7/2011,10,95
4/7/2011,11,122
4/7/2011,12,153
4/7/2011,13,135
4/7/2011,14,157
4/7/2011,15,160
4/7/2011,16,213
4/7/2011,17,343
4/7/2011,18,333
4/7/2011,19,226
4/7/2011,20,203
4/7/2011,21,108
4/7/2011,22,81
4/7/2011,23,54
4/8/2011,0,25
4/8/2011,1,9
4/8/2011,2,13
4/8/2011,3,1
4/8/2011,4,1
4/8/2011,5,9
4/8/2011,6,35
4/8/2011,7,113
4/8/2011,8,221
4/8/2011,9,185
4/8/2011,10,73
4/8/2011,11,98
4/8/2011,12,80
4/8/2011,13,42
4/8/2011,14,15
4/8/2011,15,25
4/8/2011,16,60
4/8/2011,17,148
4/8/2011,18,62
4/8/2011,19,53
4/8/2011,20,63
4/8/2011,21,54
4/8/2011,22,51
4/8/2011,23,35
4/9/2011,0,31
4/9/2011,1,20
4/9/2011,2,17
4/9/2011,3,14
4/9/2011,4,3
4/9/2011,5,5
4/9/2011,6,13
4/9/2011,7,21
4/9/2011,8,54
4/9/2011,9,98
4/9/2011,10,133
4/9/2011,11,142
4/9/2011,12,202
4/9/2011,13,222
4/9/2011,14,212
4/9/2011,15,201
4/9/2011,16,191
4/9/2011,17,257
4/9/2011,18,177
4/9/2011,19,130
4/9/2011,20,93
4/9/2011,21,75
4/9/2011,22,87
4/9/2011,23,57
4/10/2011,0,53
4/10/2011,1,37
4/10/2011,2,36
4/10/2011,3,16
4/10/2011,4,5
4/10/2011,5,4
4/10/2011,6,4
4/10/2011,7,10
4/10/2011,8,55
4/10/2011,9,81
4/10/2011,10,150
4/10/2011,11,202
4/10/2011,12,230
4/10/2011,13,263
4/10/2011,14,281
4/10/2011,15,297
4/10/2011,16,288
4/10/2011,17,236
4/10/2011,18,240
4/10/2011,19,131
4/10/2011,20,92
4/10/2011,21,95
4/10/2011,22,57
4/10/2011,23,32
4/11/2011,0,23
4/11/2011,1,4
4/11/2011,2,9
4/11/2011,4,1
4/11/2011,5,13
4/11/2011,6,61
4/11/2011,7,176
4/11/2011,8,314
4/11/2011,9,165
4/11/2011,10,96
4/11/2011,11,104
4/11/2011,12,134
4/11/2011,13,139
4/11/2011,14,145
4/11/2011,15,141
4/11/2011,16,235
4/11/2011,17,452
4/11/2011,18,383
4/11/2011,19,284
4/11/2011,20,166
4/11/2011,21,158
4/11/2011,22,91
4/11/2011,23,54
4/12/2011,0,24
4/12/2011,1,13
4/12/2011,2,14
4/12/2011,3,1
4/12/2011,4,6
4/12/2011,5,16
4/12/2011,6,58
4/12/2011,7,189
4/12/2011,8,226
4/12/2011,9,54
4/12/2011,10,40
4/12/2011,11,49
4/12/2011,12,92
4/12/2011,13,106
4/12/2011,14,44
4/12/2011,15,78
4/12/2011,16,99
4/12/2011,17,291
4/12/2011,18,224
4/12/2011,19,130
4/12/2011,20,103
4/12/2011,21,84
4/12/2011,22,54
4/12/2011,23,39
4/13/2011,0,15
4/13/2011,1,1
4/13/2011,2,2
4/13/2011,3,2
4/13/2011,4,3
4/13/2011,5,5
4/13/2011,6,34
4/13/2011,7,70
4/13/2011,8,164
4/13/2011,9,65
4/13/2011,10,46
4/13/2011,11,61
4/13/2011,12,95
4/13/2011,13,61
4/13/2011,14,106
4/13/2011,15,81
4/13/2011,16,142
4/13/2011,17,309
4/13/2011,18,321
4/13/2011,19,175
4/13/2011,20,126
4/13/2011,21,117
4/13/2011,22,99
4/13/2011,23,62
4/14/2011,0,21
4/14/2011,1,10
4/14/2011,2,3
4/14/2011,3,2
4/14/2011,4,9
4/14/2011,5,14
4/14/2011,6,70
4/14/2011,7,193
4/14/2011,8,337
4/14/2011,9,170
4/14/2011,10,89
4/14/2011,11,115
4/14/2011,12,145
4/14/2011,13,159
4/14/2011,14,137
4/14/2011,15,142
4/14/2011,16,202
4/14/2011,17,388
4/14/2011,18,337
4/14/2011,19,259
4/14/2011,20,169
4/14/2011,21,145
4/14/2011,22,104
4/14/2011,23,47
4/15/2011,0,27
4/15/2011,1,15
4/15/2011,2,18
4/15/2011,3,3
4/15/2011,4,3
4/15/2011,5,13
4/15/2011,6,47
4/15/2011,7,149
4/15/2011,8,300
4/15/2011,9,178
4/15/2011,10,122
4/15/2011,11,136
4/15/2011,12,200
4/15/2011,13,180
4/15/2011,14,163
4/15/2011,15,162
4/15/2011,16,243
4/15/2011,17,331
4/15/2011,18,263
4/15/2011,19,209
4/15/2011,20,118
4/15/2011,21,102
4/15/2011,22,80
4/15/2011,23,64
4/16/2011,0,43
4/16/2011,1,33
4/16/2011,2,24
4/16/2011,3,14
4/16/2011,4,5
4/16/2011,5,4
4/16/2011,6,10
4/16/2011,7,21
4/16/2011,8,45
4/16/2011,9,29
4/16/2011,10,22
4/16/2011,11,31
4/16/2011,12,32
4/16/2011,13,58
4/16/2011,14,63
4/16/2011,15,78
4/16/2011,16,33
4/16/2011,17,15
4/16/2011,18,38
4/16/2011,19,71
4/16/2011,20,53
4/16/2011,21,14
4/16/2011,22,24
4/16/2011,23,35
4/17/2011,0,33
4/17/2011,1,31
4/17/2011,2,29
4/17/2011,3,25
4/17/2011,4,7
4/17/2011,5,3
4/17/2011,6,8
4/17/2011,7,16
4/17/2011,8,43
4/17/2011,9,102
4/17/2011,10,211
4/17/2011,11,304
4/17/2011,12,354
4/17/2011,13,343
4/17/2011,14,361
4/17/2011,15,388
4/17/2011,16,343
4/17/2011,17,306
4/17/2011,18,277
4/17/2011,19,210
4/17/2011,20,141
4/17/2011,21,83
4/17/2011,22,70
4/17/2011,23,56
4/18/2011,0,39
4/18/2011,1,19
4/18/2011,2,16
4/18/2011,3,7
4/18/2011,4,6
4/18/2011,5,16
4/18/2011,6,54
4/18/2011,7,168
4/18/2011,8,297
4/18/2011,9,169
4/18/2011,10,109
4/18/2011,11,123
4/18/2011,12,184
4/18/2011,13,169
4/18/2011,14,144
4/18/2011,15,176
4/18/2011,16,205
4/18/2011,17,428
4/18/2011,18,362
4/18/2011,19,286
4/18/2011,20,165
4/18/2011,21,151
4/18/2011,22,90
4/18/2011,23,46
4/19/2011,0,25
4/19/2011,1,7
4/19/2011,2,13
4/19/2011,3,3
4/19/2011,4,5
4/19/2011,5,18
4/19/2011,6,65
4/19/2011,7,188
4/19/2011,8,351
4/19/2011,9,162
4/19/2011,10,75
4/19/2011,11,72
4/19/2011,12,103
4/19/2011,13,129
4/19/2011,14,107
4/19/2011,15,127
4/19/2011,16,192
4/19/2011,17,411
4/19/2011,18,421
4/19/2011,19,276
4/19/2011,20,168
4/19/2011,21,122
4/19/2011,22,112
4/19/2011,23,52
4/20/2011,0,33
4/20/2011,1,7
4/20/2011,2,2
4/20/2011,3,2
4/20/2011,4,9
4/20/2011,5,15
4/20/2011,6,64
4/20/2011,7,237
4/20/2011,8,396
4/20/2011,9,197
4/20/2011,10,131
4/20/2011,11,118
4/20/2011,12,145
4/20/2011,13,177
4/20/2011,14,148
4/20/2011,15,145
4/20/2011,16,255
4/20/2011,17,432
4/20/2011,18,441
4/20/2011,19,383
