Order,lot_area,neighborhood,overall_quality,overall_condition,year_built,year_sold,sale_price
2310,11727,NAmes,7,6,1969,2006,192100
2311,8238,Gilbert,6,5,1997,2006,183500
2312,13006,Gilbert,7,5,1997,2006,222000
2313,13041,Gilbert,6,5,1995,2006,170000
2314,13031,Gilbert,6,5,1995,2006,187500
2315,9783,Gilbert,6,5,1996,2006,202000
2316,11207,Gilbert,6,5,1997,2006,185000
2317,19378,Gilbert,7,5,2005,2006,320000
2318,14859,Gilbert,7,5,2006,2006,240000
2319,13128,Gilbert,8,5,2005,2006,250000
2320,10463,Gilbert,8,5,2005,2006,239900
2321,13751,Gilbert,7,5,2005,2006,309000
2322,23257,Gilbert,7,5,2006,2006,274725
2323,13108,StoneBr,8,5,1994,2006,270000
2324,8076,Gilbert,6,6,1993,2006,183500
2325,7685,Gilbert,6,5,1993,2006,165600
2326,9084,Gilbert,7,5,1998,2006,176500
2327,3701,StoneBr,8,5,1987,2006,130000
2328,5306,StoneBr,7,7,1987,2006,239000
2329,6563,StoneBr,8,5,1985,2006,275000
2330,16023,StoneBr,9,5,2005,2006,457347
2331,18062,StoneBr,10,5,2006,2006,545224
2332,12292,StoneBr,9,5,2006,2006,356383
2333,16056,StoneBr,9,5,2005,2006,556581
2334,12438,StoneBr,8,5,2006,2006,361919
2335,16052,StoneBr,10,5,2006,2006,535000
2336,15922,StoneBr,9,5,2005,2006,401179
2337,13682,StoneBr,10,5,2006,2006,438780
2338,14762,Gilbert,5,6,1948,2006,169000
2339,34650,Gilbert,5,5,1955,2006,145000
2340,8147,StoneBr,9,5,2005,2006,318000
2341,11302,StoneBr,8,5,2005,2006,319000
2342,18261,StoneBr,9,5,2005,2006,470000
2343,14145,NWAmes,7,7,1984,2006,202500
2344,13837,NWAmes,7,5,1988,2006,229000
2345,16659,NWAmes,7,7,1977,2006,235000
2346,18800,NWAmes,6,5,1976,2006,190000
2347,10464,NWAmes,6,6,1980,2006,169000
2348,10400,NWAmes,7,5,1988,2006,241500
2349,10530,NWAmes,7,5,1978,2006,188900
2350,10240,NWAmes,6,6,1980,2006,207500
2351,16692,NWAmes,7,5,1978,2006,250000
2352,11475,NWAmes,6,6,1975,2006,179900
2353,9927,NWAmes,7,5,1976,2006,172000
2354,9512,Somerst,7,5,2005,2006,294323
2355,10530,NWAmes,6,6,1975,2006,184500
2356,10140,NWAmes,5,6,1975,2006,153500
2357,10140,NWAmes,7,5,1976,2006,162900
2358,10140,NWAmes,6,6,1974,2006,181000
2359,10000,NWAmes,6,6,1974,2006,155000
2360,15870,NAmes,5,5,1969,2006,138800
2361,9353,NAmes,4,5,1970,2006,116050
2362,8125,NAmes,4,4,1971,2006,88000
2363,7200,NAmes,4,4,1971,2006,97500
2364,8773,NAmes,6,5,2002,2006,190000
2365,2760,BrDale,6,5,1973,2006,105500
2366,2160,BrDale,5,6,1973,2006,125500
2367,1953,BrDale,6,5,1973,2006,83000
2368,1890,BrDale,6,7,1972,2006,116000
2369,1680,BrDale,6,5,1971,2006,91500
2370,1680,BrDale,6,7,1972,2006,118000
2371,1680,BrDale,6,5,1972,2006,89000
2372,1680,BrDale,6,5,1972,2006,108000
2373,1680,BrDale,6,5,1972,2006,94500
2374,4043,NPkVill,6,5,1975,2006,146300
2375,7514,NAmes,5,7,1967,2006,145000
2376,7838,NAmes,5,5,1967,2006,123000
2377,2280,NPkVill,7,7,1976,2006,137500
2378,2179,NPkVill,6,5,1976,2006,144000
2379,16737,NridgHt,9,5,2004,2006,315000
2380,16387,NridgHt,9,5,2006,2006,412083
2381,16259,NridgHt,9,5,2006,2006,342643
2382,16163,NridgHt,8,5,2004,2006,252000
2383,13891,NridgHt,10,5,2006,2006,465000
2384,12228,NridgHt,7,5,2006,2006,293000
2385,14780,NridgHt,9,5,2005,2006,415000
2386,16033,NridgHt,9,5,2004,2006,326000
2387,14215,NridgHt,8,5,2005,2006,325300
2388,13418,NridgHt,8,5,2004,2006,309000
2389,13975,NridgHt,9,5,2005,2006,300000
2390,10240,NridgHt,8,5,2005,2006,275500
2391,9942,NridgHt,9,5,2005,2006,338500
2392,11924,NridgHt,9,5,2005,2006,345000
2393,12867,NridgHt,8,5,2005,2006,344133
2394,10672,NridgHt,8,5,2006,2006,298236
2395,11643,NridgHt,8,5,2005,2006,329900
2396,12378,NridgHt,9,5,2003,2006,360000
2397,11065,NridgHt,8,5,2006,2006,281000
2398,13758,NridgHt,9,5,2005,2006,372397
2399,14828,NridgHt,9,5,2004,2006,378000
2400,11846,NridgHt,9,5,2003,2006,374000
2401,20431,NridgHt,9,5,2005,2006,437154
2402,10927,NridgHt,8,5,2005,2006,275000
2403,13215,NridgHt,8,5,2004,2006,279000
2404,7052,NridgHt,7,5,2005,2006,185850
2405,5911,NridgHt,9,5,2005,2006,282500
2406,6955,NridgHt,7,5,2005,2006,202500
2407,6792,NridgHt,7,5,2005,2006,202665
2408,7740,NridgHt,9,5,2006,2006,332200
2409,6373,NridgHt,9,5,2006,2006,310090
2410,3136,NridgHt,7,5,2003,2006,171750
2411,10237,Gilbert,6,5,2005,2006,169990
2412,10237,Gilbert,6,5,2005,2006,170440
2413,10237,Gilbert,7,5,2006,2006,169985
2414,17104,Gilbert,7,5,2006,2006,179665
2415,14054,Gilbert,7,5,2006,2006,219210
2416,11660,Gilbert,6,5,2006,2006,174190
2417,15578,Gilbert,6,5,2006,2006,172785
2418,11631,Gilbert,8,5,2004,2006,258000
2419,9073,Gilbert,7,5,2006,2006,185101
2420,3087,Blmngtn,7,5,2006,2006,210250
2421,3196,Blmngtn,7,5,2003,2006,234000
2422,3196,Blmngtn,8,5,2003,2006,215000
2423,2938,Blmngtn,7,5,2002,2006,246990
2424,3072,Blmngtn,7,5,2004,2006,178740
2425,3072,Blmngtn,7,5,2004,2006,225000
2426,3010,Blmngtn,7,5,2005,2006,167240
2427,3010,Blmngtn,7,5,2005,2006,156820
2428,3013,Blmngtn,7,5,2005,2006,213490
2429,3982,Blmngtn,8,5,2006,2006,264561
2430,4045,Blmngtn,7,5,2006,2006,246578
2431,21930,Gilbert,5,5,2005,2006,192140
2432,7861,Gilbert,6,5,2002,2006,183200
2433,9056,Gilbert,8,5,2004,2006,178000
2434,9171,Gilbert,7,5,2004,2006,201490
2435,11194,Gilbert,8,5,2000,2006,230500
2436,7875,Gilbert,7,5,2003,2006,180000
2437,8121,Gilbert,6,5,2000,2006,172400
2438,8658,Gilbert,6,5,2000,2006,215000
2439,11214,Gilbert,7,5,1998,2006,199900
2440,10852,Gilbert,6,5,2000,2006,173000
2441,12104,Gilbert,7,5,2006,2006,287602
2442,8738,Gilbert,7,5,1999,2006,230000
2443,9452,NoRidge,8,5,1997,2006,348000
2444,9660,NoRidge,8,5,1998,2006,286000
2445,9545,NoRidge,8,5,2000,2006,300000
2446,35760,NoRidge,10,5,1995,2006,625000
2447,9233,NoRidge,9,5,2000,2006,405000
2448,12011,NoRidge,8,5,1998,2006,280000
2449,12090,NoRidge,8,5,1998,2006,258000
2450,10019,NoRidge,8,5,1995,2006,350000
2451,17242,NoRidge,9,5,1993,2006,584500
2452,10236,NoRidge,8,5,1994,2006,321000
2453,10120,NoRidge,8,5,1994,2006,290000
2454,12585,NoRidge,8,5,1993,2006,315000
2455,12447,Somerst,8,5,2005,2006,252000
2456,15218,Somerst,8,5,2006,2006,336820
2457,20896,Somerst,8,5,2005,2006,423000
2458,10182,Somerst,8,5,2006,2006,290000
2459,8688,Somerst,7,5,2005,2006,232000
2460,10936,Somerst,8,5,2006,2006,199000
2461,8640,Somerst,8,5,2006,2006,198600
2462,13162,Somerst,9,5,2006,2006,405749
2463,11216,Somerst,8,5,2006,2006,232600
2464,10728,Somerst,8,5,2006,2006,266000
2465,8125,Somerst,7,5,2005,2006,186500
2466,8125,Somerst,6,5,2005,2006,200825
2467,8125,Somerst,7,5,2006,2006,197000
2468,7200,Somerst,6,5,2006,2006,185000
2469,7500,Somerst,7,5,2005,2006,176000
2470,7200,Somerst,7,5,2006,2006,187750
2471,7733,SawyerW,6,5,2005,2006,139500
2472,11024,SawyerW,7,5,2005,2006,186800
2473,13072,SawyerW,6,5,2005,2006,132000
2474,13072,SawyerW,6,5,2005,2006,142500
2475,13072,SawyerW,6,5,2004,2006,158000
2476,7800,SawyerW,7,5,2005,2006,184000
2477,7632,SawyerW,7,5,2005,2006,184900
2478,8304,SawyerW,6,5,1997,2006,187000
2479,7153,SawyerW,6,5,1992,2006,175900
2480,9370,SawyerW,6,5,1992,2006,248500
2481,7175,SawyerW,6,5,1990,2006,172000
2482,7175,SawyerW,6,5,1991,2006,151000
2483,9019,SawyerW,6,5,1994,2006,150000
2484,8900,SawyerW,4,4,1966,2006,107000
2485,7800,SawyerW,5,5,1965,2006,119900
2486,9100,Sawyer,5,4,1962,2006,129500
2487,9100,Sawyer,5,5,1963,2006,125000
2488,8927,Sawyer,6,6,1977,2006,119500
2489,9240,Sawyer,5,6,1962,2006,144000
2490,8471,Sawyer,6,7,1977,2006,151000
2491,9308,Sawyer,5,5,1965,2006,126000
2492,8450,Sawyer,5,6,1968,2006,116000
2493,8638,Sawyer,5,6,1963,2006,133500
2494,13052,Sawyer,5,6,1965,2006,120875
2495,13526,Sawyer,5,6,1965,2006,137000
2496,8020,Sawyer,5,6,1964,2006,124000
2497,6993,Sawyer,5,7,1961,2006,135000
2498,8789,Sawyer,5,6,1967,2006,129200
2499,14330,Veenker,7,4,1974,2006,260000
2500,16059,NoRidge,8,5,1991,2006,260000
2501,11025,NoRidge,8,5,1992,2006,334000
2502,14541,NoRidge,8,7,1993,2006,310000
2503,13346,NoRidge,7,5,1992,2006,268000
2504,12461,NoRidge,8,5,1994,2006,262000
2505,3628,Somerst,7,5,2004,2006,176400
2506,3316,Somerst,8,5,2005,2006,197000
2507,3180,Somerst,7,5,2005,2006,151000
2508,2544,Somerst,7,5,2005,2006,147400
2509,2544,Somerst,7,5,2005,2006,149900
2510,3180,Somerst,7,5,2005,2006,144152
2511,2998,Somerst,6,5,2000,2006,166000
2512,3735,Somerst,7,5,1999,2006,183900
2513,2651,Somerst,7,5,2000,2006,165000
2514,4447,Somerst,7,5,2003,2006,139000
2515,8314,Somerst,7,5,1997,2006,200000
2516,7180,Somerst,8,5,2001,2006,221000
2517,9549,Veenker,8,5,1995,2006,270000
2518,11250,Veenker,6,6,1977,2006,165000
2519,3760,Greens,8,5,1980,2006,214000
2520,3640,Greens,8,5,1980,2006,188000
2521,3874,Greens,8,5,1980,2006,190000
2522,3876,Greens,8,5,1978,2006,170000
2523,50271,Veenker,9,5,1981,2006,385000
2524,13110,NWAmes,5,6,1972,2006,146500
2525,10192,NWAmes,7,6,1968,2006,170000
2526,20781,NWAmes,7,7,1968,2006,262500
2527,11700,NWAmes,6,6,1968,2006,179900
2528,11029,NWAmes,6,7,1968,2006,250000
2529,10400,NWAmes,6,5,1972,2006,165150
2530,10140,NWAmes,7,6,1967,2006,164500
2531,9600,NWAmes,7,5,1969,2006,140000
2532,9750,NAmes,5,5,1967,2006,135500
2533,9600,NAmes,5,5,1968,2006,142000
2534,8640,NAmes,5,5,1968,2006,155000
2535,9360,NAmes,6,7,1968,2006,157500
2536,8400,NAmes,5,5,1968,2006,138500
2537,8400,NAmes,5,6,1968,2006,140000
2538,9759,NAmes,5,5,1966,2006,124400
2539,9600,NAmes,5,7,1967,2006,158000
2540,9230,NAmes,5,8,1965,2006,146000
2541,14803,NWAmes,6,5,1971,2006,190000
2542,10659,NAmes,5,6,1961,2006,136500
2543,9100,NAmes,5,5,1958,2006,129900
2544,8393,NAmes,5,5,1959,2006,145000
2545,8800,NAmes,6,7,1965,2006,185900
2546,8800,NAmes,6,6,1964,2006,160000
2547,10368,NAmes,6,6,1964,2006,167000
2548,9350,NAmes,5,6,1964,2006,157500
2549,10382,NAmes,6,5,1958,2006,140000
2550,8973,NAmes,5,7,1958,2006,150000
2551,10800,NAmes,5,7,1960,2006,151500
2552,8550,NAmes,6,8,1934,2006,129800
2553,11425,NAmes,5,6,1954,2006,137000
2554,9724,NAmes,5,7,1947,2006,137000
2555,4712,BrkSide,4,7,1946,2006,121600
2556,5900,BrkSide,4,7,1923,2006,85500
2557,5825,BrkSide,4,5,1926,2006,79900
2558,7438,BrkSide,5,8,1908,2006,127000
2559,9600,NAmes,5,6,1961,2006,161000
2560,10858,NAmes,5,6,1952,2006,146500
2561,9600,NAmes,5,5,1951,2006,135000
2562,10680,NAmes,5,3,1951,2006,137900
2563,9490,NAmes,6,7,1941,2006,133000
2564,9462,NAmes,5,6,1949,2006,137000
2565,9888,NAmes,5,6,1954,2006,121000
2566,8917,NAmes,5,5,1967,2006,119000
2567,12700,NAmes,6,5,1964,2006,172000
2568,8500,NAmes,5,3,1961,2006,98600
2569,14200,NAmes,7,6,1966,2006,226000
2570,9000,NAmes,5,5,1954,2006,118000
2571,25419,NAmes,8,4,1918,2006,235000
2572,9723,NAmes,6,7,1963,2006,135000
2573,7728,NAmes,5,6,1962,2006,132500
2574,8163,NAmes,5,6,1959,2006,143000
2575,8400,NAmes,5,5,1957,2006,132000
2576,11600,NAmes,6,5,1960,2006,145250
2577,9610,NAmes,6,6,1958,2006,162000
2578,10000,NAmes,5,6,1956,2006,148000
2579,14850,NAmes,5,5,1957,2006,141000
2580,10152,NAmes,6,6,1956,2006,153000
2581,10011,NAmes,5,6,1957,2006,134450
2582,7032,NAmes,5,5,1979,2006,135960
2583,8092,NAmes,6,8,1954,2006,156000
2584,11310,NAmes,6,5,1954,2006,140000
2585,12778,NAmes,5,6,1952,2006,139500
2586,10170,NAmes,6,6,1951,2006,155000
2587,7700,NAmes,5,7,1956,2006,127000
2588,11050,NAmes,5,5,1956,2006,133500
2589,13600,NAmes,5,6,1955,2006,125000
2590,15428,NAmes,5,6,1951,2006,142000
2591,21299,NAmes,7,5,1941,2006,167000
2592,13300,NAmes,5,5,1956,2006,159000
2593,22136,OldTown,5,5,1925,2006,180000
2594,7500,NAmes,6,6,1947,2006,127000
2595,7000,OldTown,6,6,1924,2006,112000
2596,10410,OldTown,3,8,1930,2006,99800
2597,5400,OldTown,5,7,1954,2006,117000
2598,5400,OldTown,5,6,1921,2006,108480
2599,10914,NAmes,3,3,1929,2006,68000
2600,7008,OldTown,4,8,1900,2006,86900
2601,10800,OldTown,5,6,1920,2006,120000
2602,7200,OldTown,6,8,1915,2006,155500
2603,10818,OldTown,4,4,1910,2006,80000
2604,10410,OldTown,3,4,1915,2006,105000
2605,10800,OldTown,5,4,1900,2006,160000
2606,10800,OldTown,5,8,1936,2006,170000
2607,8658,NAmes,6,5,1965,2006,160000
2608,13400,NAmes,5,5,1966,2006,159950
2609,10184,NAmes,6,5,1963,2006,165000
2610,9786,NAmes,6,7,1962,2006,159000
2611,9510,NAmes,6,5,1962,2006,147000
2612,7800,NAmes,5,5,1964,2006,115000
2613,8910,NAmes,6,6,1959,2006,159500
2614,7332,NAmes,6,6,1959,2006,120000
2615,7100,NAmes,5,7,1957,2006,129900
2616,10800,NAmes,6,6,1961,2006,183000
2617,11650,NAmes,7,5,1959,2006,157500
2618,18275,NAmes,7,8,1962,2006,277500
2619,16321,NAmes,5,6,1957,2006,207500
2620,12144,NAmes,4,6,1950,2006,147500
2621,10800,NAmes,4,4,1949,2006,135000
2622,7200,NAmes,5,7,1950,2006,109500
2623,7200,NAmes,4,5,1950,2006,109900
2624,7560,NAmes,5,5,1959,2006,133700
2625,8544,NAmes,3,4,1950,2006,81400
2626,8544,NAmes,3,4,1949,2006,87500
2627,8544,NAmes,3,4,1950,2006,93500
2628,8512,NAmes,5,5,1960,2006,119000
2629,7945,NAmes,5,6,1959,2006,141000
2630,7000,NAmes,5,4,1961,2006,146000
2631,7590,NAmes,6,5,1966,2006,155000
2632,10205,NAmes,5,5,1962,2006,134500
2633,7400,NAmes,7,6,1962,2006,120000
2634,7000,NAmes,5,6,1962,2006,105000
2635,7000,NAmes,5,5,1962,2006,124000
2636,9856,OldTown,5,8,1900,2006,169000
2637,9906,OldTown,4,4,1925,2006,107000
2638,9600,OldTown,5,6,1948,2006,135000
2639,5520,OldTown,4,6,1920,2006,111500
2640,9600,OldTown,6,8,1900,2006,156500
2641,9600,OldTown,7,7,1925,2006,178000
2642,6451,OldTown,7,7,1900,2006,139900
2643,3960,OldTown,7,8,1930,2006,105000
2644,5684,OldTown,6,8,1930,2006,110000
2645,7745,OldTown,4,6,1900,2006,111500
2646,7741,OldTown,6,5,1924,2006,108000
2647,5633,OldTown,5,7,1925,2006,111500
2648,9000,OldTown,5,6,1880,2006,124000
2649,7200,OldTown,4,5,1950,2006,105000
2650,4400,OldTown,6,8,1920,2006,116000
2651,7614,OldTown,3,5,1905,2006,96900
2652,6000,OldTown,5,7,1955,2006,135500
2653,6000,OldTown,5,7,1924,2006,139000
2654,7830,OldTown,3,5,1921,2006,61500
2655,9576,OldTown,6,7,1945,2006,120000
2656,5820,OldTown,3,8,1955,2006,126175
2657,5747,OldTown,3,4,1920,2006,64000
2658,9142,OldTown,6,8,1910,2006,137000
2659,9600,OldTown,4,2,1900,2006,87000
2660,10800,OldTown,7,7,1914,2006,163000
2661,6300,OldTown,7,6,1910,2006,155000
2662,5000,OldTown,5,4,1900,2006,79000
2663,8850,OldTown,7,6,1916,2006,144000
2664,3600,OldTown,6,7,1910,2006,114504
2665,7200,OldTown,7,7,1920,2006,157000
2666,11340,OldTown,6,5,1923,2006,125000
2667,22950,OldTown,10,9,1892,2006,475000
2668,5976,OldTown,5,7,1920,2006,93500
2669,9750,OldTown,5,5,1958,2006,125000
2670,4761,IDOTRR,3,3,1918,2006,64500
2671,7446,BrkSide,4,5,1941,2006,100000
2672,6435,BrkSide,6,5,1939,2006,140200
2673,11737,BrkSide,6,7,1924,2006,202500
2674,5000,BrkSide,6,7,1947,2006,159000
2675,7800,OldTown,5,7,1939,2006,119900
2676,6240,BrkSide,6,6,1934,2006,114500
2677,6240,BrkSide,5,4,1936,2006,115000
2678,6120,BrkSide,3,5,1930,2006,75000
2679,6120,BrkSide,5,7,1925,2006,88000
2680,6240,BrkSide,4,5,1947,2006,80500
2681,6240,BrkSide,5,6,1928,2006,149000
2682,6120,BrkSide,5,7,1930,2006,110000
2683,6000,OldTown,6,6,1925,2006,110500
2684,6000,BrkSide,5,7,1921,2006,89000
2685,6380,BrkSide,5,6,1922,2006,113000
2686,11672,BrkSide,5,5,1925,2006,109000
2687,33120,OldTown,6,5,1962,2006,220000
2688,9873,BrkSide,4,5,1970,2006,129000
2689,5310,OldTown,6,8,1910,2006,117000
2690,4118,OldTown,4,4,1941,2006,52500
2691,10320,IDOTRR,4,5,1924,2006,107000
2692,7518,IDOTRR,5,8,1910,2006,116500
2693,9000,IDOTRR,5,4,1919,2006,72000
2694,8600,IDOTRR,6,6,1937,2006,119500
2695,7200,IDOTRR,5,6,1938,2006,125500
2696,9786,IDOTRR,3,4,1922,2006,91000
2697,6780,IDOTRR,6,8,1935,2006,84500
2698,7200,IDOTRR,6,6,1930,2006,90000
2699,12375,Sawyer,5,5,1951,2006,137500
2700,11136,Sawyer,6,5,1964,2006,150000
2701,21370,Sawyer,5,5,1950,2006,131000
2702,6930,ClearCr,5,4,1958,2006,130000
2703,8250,Edwards,5,7,1935,2006,125000
2704,5220,SWISU,5,3,1936,2006,80000
2705,5500,SWISU,7,5,2004,2006,157000
2706,11235,Sawyer,4,5,1963,2006,148000
2707,10791,Sawyer,4,5,1967,2006,90000
2708,8414,Sawyer,6,8,1963,2006,154500
2709,11327,Sawyer,5,6,1967,2006,153600
2710,11777,Sawyer,5,6,1966,2006,164500
2711,10366,Sawyer,6,7,1964,2006,132000
2712,9000,Sawyer,5,6,1966,2006,142500
2713,11553,Sawyer,5,5,1968,2006,158000
2714,7844,Sawyer,6,7,1978,2006,149500
2715,9535,Sawyer,5,5,1967,2006,165000
2716,10335,Sawyer,5,6,1968,2006,180000
2717,7176,Sawyer,6,6,1978,2006,160500
2718,9662,Sawyer,5,4,1977,2006,156500
2719,8235,Sawyer,5,4,1977,2006,157000
2720,13650,Sawyer,5,5,1958,2006,172500
2721,13125,Sawyer,5,4,1957,2006,155000
2722,17920,Sawyer,5,4,1955,2006,170000
2723,17529,Sawyer,5,5,1924,2006,105000
2724,10246,Sawyer,4,9,1965,2006,145000
2725,14175,Sawyer,5,6,1956,2006,168000
2726,20355,ClearCr,7,6,1967,2006,278000
2727,13050,ClearCr,5,6,1963,2006,164000
2728,15593,ClearCr,7,4,1953,2006,225000
2729,10820,Sawyer,5,7,1971,2006,130000
2730,13350,Sawyer,5,5,1974,2006,142500
2731,1700,ClearCr,7,5,1980,2006,148400
2732,5271,ClearCr,7,5,1986,2006,190000
2733,9375,Edwards,4,5,1954,2006,146000
2734,6488,Edwards,5,5,1942,2006,128000
2735,7800,Edwards,5,8,1948,2006,225000
2736,19690,Edwards,6,7,1966,2006,274970
2737,19950,Edwards,6,7,1928,2006,235000
2738,19800,Edwards,6,8,1935,2006,415000
2739,11679,Edwards,5,5,1962,2006,182000
2740,12048,Edwards,5,6,1952,2006,135000
2741,10519,Edwards,5,8,1955,2006,137000
2742,9525,Edwards,6,4,1954,2006,136900
2743,9525,Edwards,6,5,1953,2006,149900
2744,6420,Edwards,5,7,1952,2006,123500
2745,8335,Edwards,5,5,1954,2006,93000
2746,7585,Edwards,5,3,1948,2006,91500
2747,11200,SawyerW,6,5,1985,2006,180000
2748,12128,SawyerW,6,4,1989,2006,209000
2749,9554,SawyerW,8,5,1993,2006,215000
2750,9069,SawyerW,6,8,1993,2006,224500
2751,11003,CollgCr,7,5,2005,2006,229800
2752,7488,CollgCr,7,5,2005,2006,183600
2753,7406,CollgCr,7,5,2006,2006,194000
2754,6762,CollgCr,7,5,2006,2006,193879
2755,11210,CollgCr,7,5,2005,2006,221500
2756,8990,CollgCr,7,5,2006,2006,204900
2757,8760,CollgCr,7,5,2006,2006,239799
2758,13377,CollgCr,6,5,2006,2006,233555
2759,11645,CollgCr,7,5,2005,2006,260000
2760,11645,CollgCr,8,5,2005,2006,294900
2761,10984,CollgCr,7,5,2005,2006,209700
2762,9316,CollgCr,7,5,2005,2006,225000
2763,9316,CollgCr,7,5,2005,2006,181000
2764,10041,SawyerW,8,5,1992,2006,220000
2765,36500,ClearCr,5,5,1964,2006,190000
2766,21453,ClearCr,6,5,1969,2006,180000
2767,70761,ClearCr,7,5,1975,2006,280000
2768,12000,ClearCr,6,5,1968,2006,158900
2769,8846,CollgCr,5,5,1996,2006,148000
2770,13015,CollgCr,5,6,1996,2006,145000
2771,12438,CollgCr,6,5,1995,2006,187000
2772,8685,CollgCr,7,5,1998,2006,193000
2773,13568,CollgCr,5,5,1995,2006,156000
2774,9100,CollgCr,7,5,2000,2006,235000
2775,9236,CollgCr,6,5,1997,2006,217000
2776,10264,CollgCr,7,5,1999,2006,214000
2777,9272,CollgCr,7,5,1999,2006,196000
2778,13426,CollgCr,7,5,1999,2006,217000
2779,13450,CollgCr,7,5,2002,2006,200000
2780,14006,CollgCr,7,5,2002,2006,192500
2781,13704,CollgCr,7,5,2001,2006,205000
2782,10780,CollgCr,5,5,1976,2006,132500
2783,8340,CollgCr,6,6,1977,2006,157500
2784,10385,CollgCr,6,6,1978,2006,174000
2785,9920,CollgCr,5,6,1969,2006,128500
2786,9560,CollgCr,5,7,1972,2006,128500
2787,9800,CollgCr,5,7,1972,2006,149900
2788,7200,CollgCr,5,8,1972,2006,119900
2789,3612,Landmrk,6,5,1993,2006,137000
2790,11367,CollgCr,8,5,2002,2006,255000
2791,9930,CollgCr,7,5,2002,2006,222000
2792,9468,CollgCr,6,5,1999,2006,214000
2793,11088,CollgCr,8,5,2002,2006,220000
2794,14781,CollgCr,8,5,2001,2006,275000
2795,8726,CollgCr,7,5,2002,2006,197000
2796,8125,CollgCr,7,5,2002,2006,230000
2797,10566,CollgCr,8,5,1999,2006,268500
2798,21533,CollgCr,7,5,1996,2006,210900
2799,11250,CollgCr,7,5,1998,2006,227000
2800,11250,CollgCr,7,5,1995,2006,237000
2801,9750,CollgCr,7,6,1998,2006,274300
2802,9100,CollgCr,7,5,2004,2006,216837
2803,4435,CollgCr,6,5,2003,2006,133000
2804,4435,CollgCr,6,5,2004,2006,155900
2805,15611,CollgCr,8,5,2006,2006,233230
2806,8810,CollgCr,7,5,2003,2006,207000
2807,12393,CollgCr,7,5,2004,2006,195000
2808,9135,CollgCr,6,5,2003,2006,200000
2809,8581,CollgCr,7,5,2006,2006,203160
2810,8400,CollgCr,7,5,2005,2006,195800
2811,10084,CollgCr,7,5,2005,2006,212900
2812,11645,CollgCr,7,5,2004,2006,196500
2813,8772,CollgCr,7,5,2005,2006,198000
2814,8846,CollgCr,6,5,2005,2006,173900
2815,8461,CollgCr,6,5,2005,2006,163990
2816,8767,CollgCr,7,5,2005,2006,164990
2817,8777,Edwards,4,6,1910,2006,98000
2818,17755,Edwards,5,4,1959,2006,149900
2819,8877,Edwards,4,5,1951,2006,102000
2820,7840,Edwards,6,5,1975,2006,127500
2821,9400,Edwards,6,5,1975,2006,127500
2822,16133,Edwards,5,4,1969,2006,119900
2823,7162,Edwards,7,5,2003,2006,196500
2824,8050,Edwards,6,5,2002,2006,117250
2825,11060,Edwards,7,5,2003,2006,229000
2826,3675,Edwards,5,5,2005,2006,145000
2827,3675,Edwards,6,5,2005,2006,140000
2828,3675,Edwards,6,5,2005,2006,142500
2829,2522,Edwards,7,5,2004,2006,134000
2830,2522,Edwards,7,5,2004,2006,130000
2831,2522,Edwards,6,5,2004,2006,130000
2832,2522,Edwards,7,5,2004,2006,137500
2833,3363,Edwards,7,5,2004,2006,130000
2834,6956,Edwards,4,7,1948,2006,97900
2835,7822,Edwards,6,3,1915,2006,92000
2836,8707,Edwards,4,5,1924,2006,107000
2837,8410,Edwards,5,3,1910,2006,81000
2838,9738,Edwards,5,7,1924,2006,104900
2839,8172,Edwards,5,7,1955,2006,115000
2840,16012,Edwards,4,4,1954,2006,125000
2841,8248,Edwards,5,7,1918,2006,116000
2842,8248,Edwards,4,4,1922,2006,83000
2843,6204,SWISU,4,5,1912,2006,118500
2844,8088,Edwards,2,3,1922,2006,35000
2845,11388,Edwards,4,7,1910,2006,121000
2846,7082,SWISU,5,8,1916,2006,160000
2847,8400,SWISU,6,5,1940,2006,140000
2848,10890,SWISU,5,5,1938,2006,137000
2849,6430,SWISU,6,6,1945,2006,128000
2850,7000,SWISU,7,8,1926,2006,160000
2851,13132,Crawfor,5,5,1914,2006,138887
2852,4899,SWISU,6,8,1920,2006,149000
2853,6000,SWISU,5,5,1926,2006,102000
2854,9399,Crawfor,7,8,1919,2006,167000
2855,7588,Crawfor,7,6,1920,2006,200100
2856,10164,SWISU,5,5,1939,2006,131000
2857,6191,SWISU,5,4,1941,2006,112000
2858,9550,Crawfor,7,5,1915,2006,140000
2859,21780,Crawfor,6,5,1920,2006,195000
2860,11435,Crawfor,8,7,1929,2006,230000
2861,12400,Crawfor,5,6,1940,2006,194000
2862,11600,Crawfor,4,5,1922,2006,137500
2863,11500,Crawfor,7,7,1936,2006,250000
2864,8170,Crawfor,7,7,1929,2006,218000
2865,16560,Crawfor,6,8,1932,2006,239000
2866,12320,Crawfor,7,7,1932,2006,199500
2867,14210,Crawfor,6,7,1930,2006,210000
2868,14115,Crawfor,6,7,1956,2006,230000
2869,12984,Crawfor,5,6,1977,2006,217500
2870,15600,Crawfor,5,7,1950,2006,257000
2871,15750,Crawfor,5,5,1953,2006,157000
2872,16381,Crawfor,6,5,1969,2006,223000
2873,7288,IDOTRR,5,6,1942,2006,102000
2874,7000,IDOTRR,6,7,1926,2006,145400
2875,8534,IDOTRR,4,4,1925,2006,72000
2876,7030,IDOTRR,4,6,1925,2006,85000
